051113,3314.00,3320.00,3283.15,3290.65,839,295,2767562.00,36.84999999999991,-23.34999999999991,3301.95
031113,3336.55,3346.90,3290.00,3328.35,394,133,1310983.00,56.90000000000009,-8.200000000000273,3325.4500000000003
011113,3324.00,3339.00,3292.00,3309.55,1737,452,5757091.00,47.0,-14.449999999999818,3316.1375
251013,3299.75,3304.90,3260.00,3276.50,1236,345,4056128.00,44.90000000000009,-23.25,3285.2875
241013,3303.00,3329.85,3282.00,3302.05,979,300,3234069.00,47.84999999999991,-0.9499999999998181,3304.2250000000004
231013,3326.00,3344.00,3281.00,3291.10,1800,326,5933504.00,63.0,-34.90000000000009,3310.525
221013,3331.00,3355.00,3313.00,3318.65,808,276,2691788.00,42.0,-12.349999999999909,3329.4125
211013,3318.95,3358.00,3301.65,3325.20,1386,432,4613304.00,56.34999999999991,6.25,3325.95
181013,3330.00,3345.00,3286.00,3293.80,2547,570,8428802.00,59.0,-36.19999999999982,3313.7
171013,3339.00,3380.00,3294.00,3324.40,2168,672,7231676.00,86.0,-14.599999999999909,3334.35
151013,3418.00,3444.60,3301.00,3325.30,10593,972,35984875.00,143.5999999999999,-92.69999999999982,3372.2250000000004
141013,3301.00,3500.00,3175.75,3395.10,12588,2446,42010309.00,324.25,94.09999999999991,3342.9625
111013,3540.00,3553.70,3470.00,3481.05,2700,627,9452109.00,83.69999999999982,-58.94999999999982,3511.1875
101013,3520.00,3602.00,3511.00,3533.75,1402,481,4967398.00,91.0,13.75,3541.6875
091013,3555.00,3584.50,3502.00,3522.65,2151,545,7595293.00,82.5,-32.34999999999991,3541.0375
081013,3575.35,3593.00,3504.70,3530.65,11385,388,40750237.00,88.30000000000018,-44.69999999999982,3550.9249999999997
071013,3545.00,3599.00,3545.00,3564.65,1550,399,5535009.00,54.0,19.65000000000009,3563.4125
041013,3516.00,3546.95,3503.30,3520.45,1300,438,4579404.00,43.649999999999636,4.449999999999818,3521.675
031013,3466.40,3529.00,3439.40,3510.35,2682,735,9369205.00,89.59999999999991,43.94999999999982,3486.2875
011013,3380.95,3430.00,3330.10,3421.65,2494,874,8468919.00,99.90000000000009,40.70000000000027,3390.6749999999997
300913,3398.00,3435.10,3315.05,3329.80,3220,932,10863454.00,120.04999999999973,-68.19999999999982,3369.4875
220213,3420.00,3457.00,3419.95,3424.65,2085,398,7158690.00,37.05000000000018,4.650000000000091,3430.4
210213,3415.95,3449.00,3350.00,3406.50,8997,1430,30705255.00,99.0,-9.449999999999818,3405.3625
200213,3460.00,3471.95,3402.00,3429.10,2579,414,8856073.00,69.94999999999982,-30.90000000000009,3440.7625000000003
190213,3436.00,3476.00,3431.50,3445.70,3653,472,12604437.00,44.5,9.699999999999818,3447.3
180213,3435.00,3450.00,3412.00,3436.35,2879,465,9885042.00,38.0,1.349999999999909,3433.3375
150213,3390.05,3445.00,3370.00,3430.05,3779,680,12882195.00,75.0,40.0,3408.7749999999996
140213,3468.80,3468.80,3385.00,3409.15,4681,626,16013532.00,83.80000000000018,-59.65000000000009,3432.9375
130213,3464.85,3496.00,3450.10,3469.30,2166,474,7524005.00,45.90000000000009,4.450000000000273,3470.0625
010213,3352.00,3374.95,3270.10,3306.40,6487,1120,21530524.00,104.84999999999991,-45.59999999999991,3325.8624999999997
280113,3319.95,3348.70,3296.55,3327.25,7397,1137,24566159.00,52.149999999999636,7.300000000000182,3323.1125
