051113,35.50,35.50,33.00,34.05,3823,118,129861.00,2.5,-1.4500000000000028,34.5125
031113,35.90,35.90,33.30,33.95,1140,68,38816.00,2.6000000000000014,-1.9499999999999957,34.7625
011113,34.50,34.50,32.80,33.70,1552,84,52164.00,1.7000000000000028,-0.7999999999999972,33.875
251013,35.40,35.40,32.60,33.15,4158,214,138079.00,2.799999999999997,-2.25,34.1375
241013,34.90,34.90,33.15,33.55,1925,97,64927.00,1.75,-1.3500000000000014,34.125
231013,35.00,36.00,33.70,33.95,6124,122,209999.00,2.299999999999997,-1.0499999999999972,34.6625
221013,34.40,34.95,33.55,34.65,275563,110,9561324.00,1.4000000000000057,0.25,34.387499999999996
211013,35.65,35.65,32.60,33.70,506954,240,16707041.00,3.049999999999997,-1.9499999999999957,34.400000000000006
181013,34.45,34.45,32.55,33.15,6160,219,205540.00,1.9000000000000057,-1.3000000000000043,33.65
171013,34.90,35.50,33.00,34.45,8325,447,283799.00,2.5,-0.44999999999999574,34.462500000000006
151013,35.50,35.50,34.25,34.60,3805,88,131275.00,1.25,-0.8999999999999986,34.9625
141013,35.45,35.55,34.20,34.85,4018,116,139404.00,1.3499999999999943,-0.6000000000000014,35.0125
111013,34.10,35.00,34.00,34.75,6648,229,229162.00,1.0,0.6499999999999986,34.4625
101013,33.00,34.65,32.95,33.90,15178,325,512412.00,1.6999999999999957,0.8999999999999986,33.625
091013,33.40,33.40,32.10,32.75,6021,127,195977.00,1.2999999999999972,-0.6499999999999986,32.9125
081013,32.50,33.25,32.40,32.45,4257,110,139264.00,0.8500000000000014,-0.04999999999999716,32.650000000000006
071013,33.75,33.75,31.60,32.55,2547,107,82698.00,2.1499999999999986,-1.2000000000000028,32.912499999999994
041013,33.80,33.80,32.10,32.40,9128,178,296290.00,1.6999999999999957,-1.3999999999999986,33.025
031013,33.40,33.40,32.10,33.00,5375,119,177048.00,1.2999999999999972,-0.3999999999999986,32.975
011013,33.80,33.80,32.50,32.80,4938,155,162741.00,1.2999999999999972,-1.0,33.224999999999994
300913,33.90,39.45,32.00,32.65,38090,709,1286894.00,7.450000000000003,-1.25,34.5
220213,45.95,45.95,43.55,44.90,4350,130,193697.00,2.4000000000000057,-1.0500000000000043,45.0875
210213,46.00,46.00,43.70,44.15,6400,83,286186.00,2.299999999999997,-1.8500000000000014,44.9625
200213,44.40,46.00,43.85,45.10,11989,226,543880.00,2.1499999999999986,0.7000000000000028,44.8375
190213,44.60,44.60,42.60,43.15,3342,92,143407.00,2.0,-1.4500000000000028,43.737500000000004
180213,45.65,45.65,43.10,43.75,13878,193,608897.00,2.549999999999997,-1.8999999999999986,44.5375
150213,46.40,46.40,44.50,45.65,6899,80,310857.00,1.8999999999999986,-0.75,45.737500000000004
140213,46.40,46.40,44.55,45.05,11201,93,506721.00,1.8500000000000014,-1.3500000000000014,45.599999999999994
130213,46.45,46.45,45.50,45.80,4805,50,220055.00,0.9500000000000028,-0.6500000000000057,46.05
010213,48.90,48.90,47.05,47.40,10839,81,518584.00,1.8500000000000014,-1.5,48.0625
280113,49.50,49.50,45.50,48.05,16317,119,782722.00,4.0,-1.4500000000000028,48.1375
