051113,18.70,19.10,18.50,18.80,1078085,1213,20303998.00,0.6000000000000014,0.10000000000000142,18.775
031113,18.70,18.70,18.50,18.65,505977,786,9419943.00,0.1999999999999993,-0.05000000000000071,18.6375
011113,18.40,18.70,18.25,18.50,1134090,1359,20969188.00,0.4499999999999993,0.10000000000000142,18.4625
251013,18.90,18.90,18.30,18.45,808354,1415,15003478.00,0.5999999999999979,-0.4499999999999993,18.6375
241013,19.90,19.90,18.20,18.70,2161189,3232,41616167.00,1.6999999999999993,-1.1999999999999993,19.175
231013,19.75,20.00,19.15,19.60,1339472,1857,26118452.00,0.8500000000000014,-0.14999999999999858,19.625
221013,19.50,19.80,19.15,19.70,1490656,2806,29107037.00,0.6500000000000021,0.1999999999999993,19.537499999999998
211013,18.80,19.05,18.70,18.90,433459,853,8184207.00,0.3500000000000014,0.09999999999999787,18.862499999999997
181013,18.95,18.95,18.70,18.80,563291,925,10597671.00,0.25,-0.14999999999999858,18.849999999999998
171013,18.05,18.85,18.05,18.70,1049676,1262,19468755.00,0.8000000000000007,0.6499999999999986,18.4125
151013,19.00,19.05,18.05,18.10,796211,2043,14751523.00,1.0,-0.8999999999999986,18.549999999999997
141013,19.00,19.05,18.85,18.90,698494,804,13233607.00,0.1999999999999993,-0.10000000000000142,18.95
111013,19.15,19.30,18.95,19.05,678271,899,12948165.00,0.3500000000000014,-0.09999999999999787,19.1125
101013,19.15,19.45,19.05,19.10,807135,913,15566311.00,0.3999999999999986,-0.04999999999999716,19.1875
091013,19.00,19.40,19.00,19.20,539933,1043,10375536.00,0.3999999999999986,0.1999999999999993,19.15
081013,19.25,19.35,19.00,19.10,707878,977,13538893.00,0.3500000000000014,-0.14999999999999858,19.175
071013,19.30,19.65,19.10,19.20,1299986,1303,25122003.00,0.5499999999999972,-0.10000000000000142,19.3125
041013,19.75,19.85,19.15,19.25,597887,1143,11647769.00,0.7000000000000028,-0.5,19.5
031013,19.50,19.85,19.35,19.75,697549,1040,13731391.00,0.5,0.25,19.6125
011013,19.40,19.60,19.20,19.30,392452,665,7594598.00,0.40000000000000213,-0.09999999999999787,19.375
300913,19.75,19.95,19.35,19.50,643442,1174,12624548.00,0.5999999999999979,-0.25,19.637500000000003
220213,27.80,29.05,27.80,28.95,1016321,1325,29331495.00,1.25,1.1499999999999986,28.400000000000002
210213,28.55,29.20,28.55,28.60,1717422,2098,49507857.00,0.6499999999999986,0.05000000000000071,28.725
200213,29.10,29.40,28.80,28.90,1285733,1710,37370107.00,0.5999999999999979,-0.20000000000000284,29.049999999999997
190213,29.00,29.15,28.80,29.05,1289066,1293,37385082.00,0.34999999999999787,0.05000000000000071,29.0
180213,28.95,29.05,28.70,28.95,848891,1117,24550238.00,0.3500000000000014,0.0,28.9125
150213,29.00,29.05,28.70,28.95,2248337,2464,65035553.00,0.3500000000000014,-0.05000000000000071,28.925
140213,28.60,29.15,28.35,29.00,1817728,2276,52285499.00,0.7999999999999972,0.3999999999999986,28.775
130213,28.90,29.15,28.50,28.55,1904326,1869,54645371.00,0.6499999999999986,-0.34999999999999787,28.775
010213,29.00,29.05,28.05,28.20,2089231,3187,59199136.00,1.0,-0.8000000000000007,28.575
280113,26.30,26.65,26.20,26.50,1495072,1512,39529198.00,0.4499999999999993,0.1999999999999993,26.4125
