051113,5.98,6.12,5.60,6.07,337504,548,1966513.00,0.5200000000000005,0.08999999999999986,5.942500000000001
031113,6.00,6.00,5.76,5.89,205281,402,1198240.00,0.2400000000000002,-0.11000000000000032,5.9125
011113,6.10,6.19,6.00,6.06,233268,421,1425222.00,0.1900000000000004,-0.040000000000000036,6.0874999999999995
251013,6.30,6.43,6.12,6.12,360854,484,2227097.00,0.3099999999999996,-0.17999999999999972,6.242500000000001
241013,6.20,6.49,6.01,6.44,707589,1183,4526828.00,0.4800000000000004,0.2400000000000002,6.285000000000001
231013,6.29,6.30,6.00,6.19,850526,1194,5274118.00,0.2999999999999998,-0.09999999999999964,6.195
221013,6.02,6.03,5.88,6.03,439355,405,2644139.00,0.15000000000000036,0.010000000000000675,5.99
211013,5.50,5.75,5.46,5.75,217952,403,1234720.00,0.29000000000000004,0.25,5.615
181013,5.28,5.63,5.28,5.48,219765,270,1217433.00,0.34999999999999964,0.20000000000000018,5.4175
171013,5.49,5.60,5.42,5.54,144089,229,794688.00,0.17999999999999972,0.04999999999999982,5.512499999999999
151013,5.78,5.78,5.37,5.42,152044,367,844613.00,0.41000000000000014,-0.3600000000000003,5.5875
141013,5.87,5.87,5.51,5.62,159760,316,899425.00,0.3600000000000003,-0.25,5.7175
111013,5.60,5.74,5.45,5.65,226545,414,1272795.00,0.29000000000000004,0.05000000000000071,5.609999999999999
101013,5.80,5.99,5.45,5.64,703576,1327,4069167.00,0.54,-0.16000000000000014,5.72
091013,5.10,5.74,5.06,5.74,778002,1586,4367364.00,0.6800000000000006,0.6400000000000006,5.41
081013,5.50,5.50,5.06,5.22,418605,907,2197919.00,0.4400000000000004,-0.28000000000000025,5.319999999999999
071013,5.60,5.61,5.34,5.42,400704,795,2195152.00,0.27000000000000046,-0.17999999999999972,5.4925
041013,5.70,5.90,5.50,5.57,420105,1080,2369251.00,0.40000000000000036,-0.1299999999999999,5.6675
031013,5.96,5.97,5.53,5.68,919983,1950,5248274.00,0.4399999999999995,-0.28000000000000025,5.785
011013,6.40,6.85,5.74,5.90,1770090,4296,11269954.00,1.1099999999999994,-0.5,6.2225
300913,5.70,6.48,5.65,6.27,1918315,5187,11945795.00,0.8300000000000001,0.5699999999999994,6.0249999999999995
220213,7.00,7.03,6.82,6.91,163303,333,1134326.00,0.20999999999999996,-0.08999999999999986,6.94
210213,7.34,7.39,6.97,7.00,321033,674,2256747.00,0.41999999999999993,-0.33999999999999986,7.175
200213,7.35,7.64,7.25,7.33,363362,951,2693411.00,0.3899999999999997,-0.019999999999999574,7.3925
190213,7.24,7.35,7.20,7.33,499462,1042,3662217.00,0.14999999999999947,0.08999999999999986,7.279999999999999
180213,6.70,7.00,6.67,7.00,367125,1320,2539531.00,0.33000000000000007,0.2999999999999998,6.842499999999999
150213,6.94,6.94,6.55,6.67,347042,876,2308809.00,0.39000000000000057,-0.27000000000000046,6.775
140213,6.90,7.09,6.75,6.81,267477,424,1846378.00,0.33999999999999986,-0.09000000000000075,6.8875
130213,7.01,7.14,6.96,7.01,337924,520,2382444.00,0.17999999999999972,0.0,7.029999999999999
010213,7.87,8.18,7.70,8.04,310018,834,2495777.00,0.47999999999999954,0.16999999999999904,7.9475
280113,7.75,8.09,7.75,8.00,351953,463,2787567.00,0.33999999999999986,0.25,7.8975
