051113,15.75,15.75,15.70,15.70,26,2,409.00,0.05000000000000071,-0.05000000000000071,15.725000000000001
031113,15.00,15.00,15.00,15.00,2,1,30.00,0.0,0.0,15.0
011113,15.00,15.00,15.00,15.00,1284,6,19260.00,0.0,0.0,15.0
251013,15.40,15.40,15.40,15.40,30,1,462.00,0.0,0.0,15.4
241013,15.40,16.10,15.40,15.40,128,9,1999.00,0.7000000000000011,0.0,15.575
231013,15.35,15.40,15.35,15.40,201,3,3087.00,0.05000000000000071,0.05000000000000071,15.375
221013,15.30,15.30,15.30,15.30,624,5,9547.00,0.0,0.0,15.3
211013,14.58,14.58,14.58,14.58,2,1,29.00,0.0,0.0,14.58
181013,13.89,13.89,13.89,13.89,5,3,69.00,0.0,0.0,13.89
171013,13.00,13.23,13.00,13.23,55,3,720.00,0.23000000000000043,0.23000000000000043,13.115000000000002
141013,12.60,12.60,12.60,12.60,29,2,365.00,0.0,0.0,12.6
111013,12.00,12.00,12.00,12.00,25,1,300.00,0.0,0.0,12.0
091013,12.18,12.18,12.18,12.18,1101,9,13410.00,0.0,0.0,12.18
081013,10.95,11.60,10.95,11.60,8,2,90.00,0.6500000000000004,0.6500000000000004,11.275
071013,11.05,11.05,11.05,11.05,4,1,44.00,0.0,0.0,11.05
041013,11.50,11.50,11.50,11.50,5,1,57.00,0.0,0.0,11.5
031013,12.00,12.00,12.00,12.00,2,1,24.00,0.0,0.0,12.0
220213,37.00,38.00,36.00,38.00,3106,5,117868.00,2.0,1.0,37.25
210213,38.00,38.45,36.85,37.95,447,12,16929.00,1.6000000000000014,-0.04999999999999716,37.8125
200213,42.00,43.80,42.00,43.80,25,2,1080.00,1.7999999999999972,1.7999999999999972,42.9
190213,38.05,40.00,38.00,39.25,654,14,25686.00,2.0,1.2000000000000028,38.825
180213,38.05,38.10,38.00,38.05,408,5,15514.00,0.10000000000000142,0.0,38.05
140213,37.40,40.00,36.00,39.80,4059,14,160355.00,4.0,2.3999999999999986,38.3
130213,44.50,44.50,38.00,38.05,3700,24,151252.00,6.5,-6.450000000000003,41.2625
010213,39.50,45.30,39.50,41.00,361,12,14749.00,5.799999999999997,1.5,41.325
280113,41.95,43.35,40.50,42.05,750,20,31301.00,2.8500000000000014,0.09999999999999432,41.962500000000006
