051113,18.10,18.10,18.10,18.10,202,6,3656.00,0.0,0.0,18.1
031113,19.05,19.05,19.05,19.05,200,2,3810.00,0.0,0.0,19.05
011113,20.05,20.05,20.05,20.05,41,3,822.00,0.0,0.0,20.05
251013,23.35,24.55,23.35,24.55,7,3,164.00,1.1999999999999993,1.1999999999999993,23.95
241013,24.55,24.55,24.55,24.55,500,1,12275.00,0.0,0.0,24.55
221013,27.40,27.40,25.80,25.80,31,2,801.00,1.5999999999999979,-1.5999999999999979,26.599999999999998
211013,27.15,27.15,27.10,27.15,3,3,81.00,0.04999999999999716,0.0,27.137500000000003
181013,28.50,28.50,28.50,28.50,2,2,57.00,0.0,0.0,28.5
171013,27.15,28.55,27.15,27.15,4,4,110.00,1.4000000000000021,0.0,27.5
011013,30.00,30.00,28.55,28.55,44,7,1270.00,1.4499999999999993,-1.4499999999999993,29.275
220213,21.80,21.95,21.00,21.95,20468,25,446005.00,0.9499999999999993,0.14999999999999858,21.675
210213,20.95,20.95,20.95,20.95,180,7,3771.00,0.0,0.0,20.95
200213,20.55,22.00,20.55,22.00,580,7,12191.00,1.4499999999999993,1.4499999999999993,21.275
190213,21.60,21.60,21.60,21.60,195,4,4212.00,0.0,0.0,21.6
180213,22.70,22.70,22.70,22.70,330,6,7491.00,0.0,0.0,22.7
150213,21.80,23.85,21.80,23.85,310,4,6778.00,2.0500000000000007,2.0500000000000007,22.825000000000003
140213,21.90,23.95,21.90,22.90,102,4,2254.00,2.0500000000000007,1.0,22.6625
130213,21.75,23.95,21.75,23.05,330,12,7540.00,2.1999999999999993,1.3000000000000007,22.625
010213,23.15,25.45,23.10,23.10,1001,4,23150.00,2.349999999999998,-0.04999999999999716,23.699999999999996
280113,23.00,24.00,23.00,23.80,10000,19,233775.00,1.0,0.8000000000000007,23.45
