031113,27.80,27.80,27.80,27.80,25,1,695.00,0.0,0.0,27.8
011113,26.70,29.20,26.70,29.20,101,2,2699.00,2.5,2.5,27.95
251013,26.00,28.65,26.00,28.65,275,5,7180.00,2.6499999999999986,2.6499999999999986,27.325000000000003
241013,27.35,27.35,27.35,27.35,30,1,820.00,0.0,0.0,27.35
221013,31.50,31.50,28.75,28.75,105,2,3032.00,2.75,-2.75,30.125
211013,30.25,30.25,30.25,30.25,5,1,151.00,0.0,0.0,30.25
181013,26.25,28.90,26.25,28.90,780,6,20501.00,2.6499999999999986,2.6499999999999986,27.575000000000003
171013,27.60,27.60,27.60,27.60,10,1,276.00,0.0,0.0,27.6
300913,29.00,29.00,29.00,29.00,315,6,9135.00,0.0,0.0,29.0
220213,33.95,34.05,33.95,34.05,450,4,15312.00,0.09999999999999432,0.09999999999999432,34.0
210213,33.60,33.65,32.00,32.45,1140,7,37153.00,1.6499999999999986,-1.1499999999999986,32.925
200213,32.05,32.05,32.05,32.05,50,1,1602.00,0.0,0.0,32.05
180213,33.50,35.90,33.50,33.50,2400,4,82560.00,2.3999999999999986,0.0,34.1
150213,32.00,35.30,32.00,35.20,445,6,15377.00,3.299999999999997,3.200000000000003,33.625
140213,33.65,33.65,33.65,33.65,350,4,11777.00,0.0,0.0,33.65
280113,31.25,33.00,31.25,33.00,703,5,23048.00,1.75,1.75,32.125
