051113,0.21,0.21,0.21,0.21,2090,2,438.00,0.0,0.0,0.21
031113,0.22,0.22,0.22,0.22,1,1,0.00,0.0,0.0,0.22
011113,0.21,0.22,0.21,0.22,2550,3,560.00,0.010000000000000009,0.010000000000000009,0.215
251013,0.23,0.24,0.23,0.24,2011,4,478.00,0.009999999999999981,0.009999999999999981,0.235
241013,0.26,0.26,0.24,0.24,5415,4,1399.00,0.020000000000000018,-0.020000000000000018,0.25
231013,0.25,0.25,0.25,0.25,1000,3,250.00,0.0,0.0,0.25
221013,0.25,0.25,0.25,0.25,1255,2,313.00,0.0,0.0,0.25
211013,0.24,0.24,0.24,0.24,2300,1,552.00,0.0,0.0,0.24
171013,0.24,0.24,0.24,0.24,10140,8,2433.00,0.0,0.0,0.24
151013,0.25,0.25,0.25,0.25,200,1,50.00,0.0,0.0,0.25
141013,0.26,0.26,0.26,0.26,1777,2,462.00,0.0,0.0,0.26
111013,0.27,0.27,0.27,0.27,11,1,2.00,0.0,0.0,0.27
101013,0.27,0.27,0.27,0.27,13125,3,3543.00,0.0,0.0,0.27
091013,0.26,0.26,0.26,0.26,34,1,8.00,0.0,0.0,0.26
081013,0.27,0.27,0.27,0.27,21,1,5.00,0.0,0.0,0.27
071013,0.28,0.28,0.28,0.28,1015,2,284.00,0.0,0.0,0.28
041013,0.30,0.30,0.29,0.29,131,3,39.00,0.010000000000000009,-0.010000000000000009,0.295
031013,0.30,0.30,0.29,0.29,6824,6,1989.00,0.010000000000000009,-0.010000000000000009,0.295
011013,0.31,0.31,0.29,0.29,53624,29,16316.00,0.020000000000000018,-0.020000000000000018,0.3
300913,0.30,0.30,0.30,0.30,3220,4,966.00,0.0,0.0,0.3
220213,0.56,0.58,0.56,0.58,300,2,172.00,0.019999999999999907,0.019999999999999907,0.5700000000000001
210213,0.62,0.62,0.57,0.59,1012,3,577.00,0.050000000000000044,-0.030000000000000027,0.6
200213,0.60,0.60,0.58,0.59,17501,27,10294.00,0.020000000000000018,-0.010000000000000009,0.5924999999999999
190213,0.58,0.62,0.58,0.60,17000,7,9905.00,0.040000000000000036,0.020000000000000018,0.595
180213,0.58,0.58,0.52,0.58,28967,11,16481.00,0.05999999999999994,0.0,0.565
150213,0.52,0.58,0.52,0.58,3500,4,1940.00,0.05999999999999994,0.05999999999999994,0.55
140213,0.57,0.57,0.57,0.57,1500,1,855.00,0.0,0.0,0.57
130213,0.52,0.57,0.51,0.57,6010,4,3126.00,0.05999999999999994,0.04999999999999993,0.5425
010213,0.55,0.55,0.55,0.55,1000,1,550.00,0.0,0.0,0.55
280113,0.56,0.60,0.56,0.60,10000,5,5778.00,0.039999999999999925,0.039999999999999925,0.5800000000000001
