011113,0.57,0.57,0.57,0.57,55,2,31.00,0.0,0.0,0.57
241013,0.53,0.57,0.53,0.57,1661,5,946.00,0.039999999999999925,0.039999999999999925,0.55
231013,0.55,0.55,0.55,0.55,224,1,123.00,0.0,0.0,0.55
221013,0.53,0.53,0.53,0.53,50,1,26.00,0.0,0.0,0.53
211013,0.55,0.55,0.54,0.54,1600,3,879.00,0.010000000000000009,-0.010000000000000009,0.545
151013,0.56,0.56,0.56,0.56,300,1,168.00,0.0,0.0,0.56
141013,0.54,0.54,0.54,0.54,500,1,270.00,0.0,0.0,0.54
091013,0.53,0.53,0.53,0.53,23,1,12.00,0.0,0.0,0.53
081013,0.58,0.58,0.55,0.55,675,2,374.00,0.029999999999999916,-0.029999999999999916,0.565
071013,0.56,0.56,0.56,0.56,200,1,112.00,0.0,0.0,0.56
031013,0.54,0.54,0.54,0.54,2188,7,1181.00,0.0,0.0,0.54
300913,0.56,0.56,0.56,0.56,2,1,1.00,0.0,0.0,0.56
220213,1.40,1.58,1.40,1.58,335,5,510.00,0.18000000000000016,0.18000000000000016,1.49
210213,1.60,1.61,1.42,1.58,2607,13,4064.00,0.19000000000000017,-0.020000000000000018,1.5525
200213,1.59,1.62,1.45,1.62,203,4,294.00,0.17000000000000015,0.030000000000000027,1.57
190213,1.47,1.60,1.44,1.59,17363,24,25353.00,0.16000000000000014,0.1200000000000001,1.525
180213,1.56,1.60,1.51,1.52,6004,28,9267.00,0.09000000000000008,-0.040000000000000036,1.5474999999999999
140213,1.61,1.61,1.61,1.61,400,3,644.00,0.0,0.0,1.61
130213,1.80,1.80,1.57,1.60,12113,31,20221.00,0.22999999999999998,-0.19999999999999996,1.6925
010213,1.71,1.79,1.70,1.70,2362,14,4036.00,0.09000000000000008,-0.010000000000000009,1.725
280113,1.67,1.86,1.67,1.82,5912,9,10650.00,0.19000000000000017,0.15000000000000013,1.7550000000000001
