051113,8.61,8.61,8.61,8.61,300,1,2583.00,0.0,0.0,8.61
011113,8.20,8.20,8.20,8.20,100,1,820.00,0.0,0.0,8.2
251013,8.62,8.62,8.62,8.62,300,2,2586.00,0.0,0.0,8.62
241013,9.06,9.06,9.06,9.06,100,1,906.00,0.0,0.0,9.06
231013,9.60,10.10,9.51,9.51,1100,7,10593.00,0.5899999999999999,-0.08999999999999986,9.68
221013,10.00,10.00,10.00,10.00,700,7,7000.00,0.0,0.0,10.0
211013,9.89,9.89,9.89,9.89,150,1,1483.00,0.0,0.0,9.89
181013,8.96,9.75,8.96,9.75,300,3,2846.00,0.7899999999999991,0.7899999999999991,9.355
171013,9.43,9.43,9.43,9.43,5,1,47.00,0.0,0.0,9.43
151013,8.99,8.99,8.80,8.99,1703,5,15119.00,0.1899999999999995,0.0,8.9425
141013,8.57,8.57,8.57,8.57,615,5,5270.00,0.0,0.0,8.57
091013,8.59,8.59,8.17,8.17,365,3,3129.00,0.41999999999999993,-0.41999999999999993,8.38
081013,7.79,8.59,7.79,8.59,1976,11,16193.00,0.7999999999999998,0.7999999999999998,8.19
071013,8.21,8.21,8.19,8.19,732,5,6009.00,0.02000000000000135,-0.02000000000000135,8.2
041013,7.87,7.87,7.87,7.87,1000,2,7870.00,0.0,0.0,7.87
031013,7.50,7.50,7.50,7.50,1000,2,7500.00,0.0,0.0,7.5
220213,16.25,17.10,16.10,16.20,734,13,11902.00,1.0,-0.05000000000000071,16.4125
210213,17.00,17.00,17.00,17.00,2000,11,34000.00,0.0,0.0,17.0
200213,16.50,17.00,16.10,17.00,1950,22,32197.00,0.8999999999999986,0.5,16.65
190213,16.90,16.90,16.25,16.35,1252,66,20432.00,0.6499999999999986,-0.5499999999999972,16.6
180213,17.00,17.10,17.00,17.00,1001,12,17019.00,0.10000000000000142,0.0,17.025
150213,17.00,17.00,16.00,16.25,1173,10,18961.00,1.0,-0.75,16.5625
140213,18.00,18.00,16.75,16.75,307,3,5267.00,1.25,-1.25,17.375
130213,16.80,18.00,16.80,18.00,32,3,540.00,1.1999999999999993,1.1999999999999993,17.4
010213,17.60,17.60,17.50,17.50,100,3,1755.00,0.10000000000000142,-0.10000000000000142,17.55
280113,19.00,19.00,17.65,18.95,245,7,4546.00,1.3500000000000014,-0.05000000000000071,18.65
