181013,3.38,3.38,3.38,3.38,55,1,185.00,0.0,0.0,3.38
141013,3.55,3.55,3.55,3.55,5,1,17.00,0.0,0.0,3.55
111013,3.55,3.55,3.55,3.55,4,2,14.00,0.0,0.0,3.55
091013,3.73,3.73,3.73,3.73,10,2,37.00,0.0,0.0,3.73
081013,3.56,3.56,3.56,3.56,5,1,17.00,0.0,0.0,3.56
220213,1.82,1.99,1.82,1.99,8210,14,14949.00,0.16999999999999993,0.16999999999999993,1.905
210213,1.91,1.91,1.91,1.91,2250,5,4297.00,0.0,0.0,1.91
200213,2.00,2.00,2.00,2.00,1851,4,3702.00,0.0,0.0,2.0
190213,2.10,2.10,2.10,2.10,2450,7,5145.00,0.0,0.0,2.1
180213,2.17,2.20,2.17,2.20,2550,5,5536.00,0.03000000000000025,0.03000000000000025,2.185
150213,2.28,2.28,2.28,2.28,497,2,1133.00,0.0,0.0,2.28
140213,2.38,2.39,2.38,2.39,303,3,723.00,0.010000000000000231,0.010000000000000231,2.385
130213,2.50,2.76,2.50,2.50,1700,12,4328.00,0.2599999999999998,0.0,2.565
010213,3.22,3.22,3.21,3.21,6,2,19.00,0.010000000000000231,-0.010000000000000231,3.215
280113,2.94,2.94,2.94,2.94,35,1,102.00,0.0,0.0,2.94
