051113,980.00,984.40,976.10,976.10,71,4,69515.00,8.299999999999955,-3.8999999999999773,979.15
031113,979.00,979.00,979.00,979.00,1,1,979.00,0.0,0.0,979.0
011113,973.51,977.00,970.00,974.09,6085,104,5929235.00,7.0,0.5800000000000409,973.6500000000001
241013,971.10,972.00,971.10,971.43,1292,36,1255097.00,0.8999999999999773,0.32999999999992724,971.4074999999999
231013,975.00,975.00,967.91,970.00,185,22,179482.00,7.090000000000032,-5.0,971.9775
211013,980.00,980.00,980.00,980.00,400,11,392000.00,0.0,0.0,980.0
181013,967.27,971.00,965.00,966.04,610,12,590114.00,6.0,-1.2300000000000182,967.3275
171013,978.90,979.00,978.90,979.00,10,2,9789.00,0.10000000000002274,0.10000000000002274,978.95
151013,970.00,974.50,970.00,973.51,318,12,308952.00,4.5,3.509999999999991,972.0025
141013,979.00,979.00,978.00,978.00,13,2,12725.00,1.0,-1.0,978.5
091013,980.00,980.00,980.00,980.00,2,1,1960.00,0.0,0.0,980.0
081013,977.01,977.01,975.01,975.01,300,16,292903.00,2.0,-2.0,976.01
071013,975.00,980.00,970.00,970.00,555,29,541653.00,10.0,-5.0,973.75
041013,968.03,988.00,965.00,974.10,809,32,782833.00,23.0,6.07000000000005,973.7824999999999
031013,986.00,986.00,980.00,980.14,1042,15,1023746.00,6.0,-5.860000000000014,983.035
011013,1000.00,1000.00,985.00,985.00,795,6,786495.00,15.0,-15.0,992.5
300913,970.06,1058.00,970.06,1005.00,376,23,386439.00,87.94000000000005,34.940000000000055,1000.78
220213,1071.00,1071.00,1071.00,1071.00,20,1,21420.00,0.0,0.0,1071.0
200213,1072.00,1074.00,1072.00,1074.00,20,2,21460.00,2.0,2.0,1073.0
150213,1068.01,1068.01,1068.01,1068.01,27,2,28836.00,0.0,0.0,1068.01
130213,1073.50,1073.50,1073.50,1073.50,5,1,5367.00,0.0,0.0,1073.5
280113,1068.00,1073.00,1068.00,1073.00,250,4,267649.00,5.0,5.0,1070.5
